uf;porte_do_cliente;setor_bndes;produto;ano;;valor_desembolsado_reais
 SE;PEQUENA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2017;count;4.0
 SE;PEQUENA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2017;sum;483000.0
 SE;PEQUENA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2019;count;3.0
 SE;PEQUENA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2019;sum;925000.0
 SE;PEQUENA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2020;count;5.0
 SE;PEQUENA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2020;sum;985000.0
 SE;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2003;count;1.0
 SE;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2003;sum;405976.0
 SE;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2004;count;30.0
 SE;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2004;sum;3708783.0
 SE;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2005;count;35.0
 SE;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2005;sum;4538728.0
 SE;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2006;count;23.0
 SE;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2006;sum;4549955.0
 SE;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2007;count;35.0
 SE;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2007;sum;5043541.0
 SE;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2008;count;94.0
 SE;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2008;sum;17988473.0
 SE;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2009;count;125.0
 SE;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2009;sum;23540419.0
 SE;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2010;count;150.0
 SE;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2010;sum;31535852.0
 SE;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2011;count;226.0
 SE;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2011;sum;24797448.0
 SE;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2012;count;72.0
 SE;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2012;sum;17161808.0
 SE;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2013;count;69.0
 SE;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2013;sum;12207847.0
 SE;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2014;count;84.0
 SE;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2014;sum;17120768.0
 SE;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2015;count;22.0
 SE;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2015;sum;4451475.0
 SE;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2016;count;19.0
 SE;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2016;sum;2935191.0
 SE;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2017;count;17.0
 SE;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2017;sum;3762417.0
 SE;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2018;count;15.0
 SE;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2018;sum;4190170.0
 SE;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2019;count;3.0
 SE;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2019;sum;595300.0
 SE;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2020;count;10.0
 SE;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2020;sum;4703714.0
 SE;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2021;count;2.0
 SE;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2021;sum;471000.0
 SP;GRANDE;AGROPECUÁRIA;BNDES AUTOMÁTICO;2002;count;23.0
 SP;GRANDE;AGROPECUÁRIA;BNDES AUTOMÁTICO;2002;sum;48272479.0
 SP;GRANDE;AGROPECUÁRIA;BNDES AUTOMÁTICO;2003;count;15.0
 SP;GRANDE;AGROPECUÁRIA;BNDES AUTOMÁTICO;2003;sum;30719834.0
 SP;GRANDE;AGROPECUÁRIA;BNDES AUTOMÁTICO;2004;count;9.0
 SP;GRANDE;AGROPECUÁRIA;BNDES AUTOMÁTICO;2004;sum;25702506.0
 SP;GRANDE;AGROPECUÁRIA;BNDES AUTOMÁTICO;2005;count;12.0
 SP;GRANDE;AGROPECUÁRIA;BNDES AUTOMÁTICO;2005;sum;29326982.0
 SP;GRANDE;AGROPECUÁRIA;BNDES AUTOMÁTICO;2006;count;16.0
 SP;GRANDE;AGROPECUÁRIA;BNDES AUTOMÁTICO;2006;sum;34992080.0
 SP;GRANDE;AGROPECUÁRIA;BNDES AUTOMÁTICO;2007;count;31.0
 SP;GRANDE;AGROPECUÁRIA;BNDES AUTOMÁTICO;2007;sum;42254877.0
 SP;GRANDE;AGROPECUÁRIA;BNDES AUTOMÁTICO;2008;count;6.0
 SP;GRANDE;AGROPECUÁRIA;BNDES AUTOMÁTICO;2008;sum;19118758.0
 SP;GRANDE;AGROPECUÁRIA;BNDES AUTOMÁTICO;2009;count;54.0
 SP;GRANDE;AGROPECUÁRIA;BNDES AUTOMÁTICO;2009;sum;228222400.0
 SP;GRANDE;AGROPECUÁRIA;BNDES AUTOMÁTICO;2010;count;44.0
 SP;GRANDE;AGROPECUÁRIA;BNDES AUTOMÁTICO;2010;sum;211510690.0
 SP;GRANDE;AGROPECUÁRIA;BNDES AUTOMÁTICO;2011;count;18.0
 SP;GRANDE;AGROPECUÁRIA;BNDES AUTOMÁTICO;2011;sum;61821705.0
 SP;GRANDE;AGROPECUÁRIA;BNDES AUTOMÁTICO;2012;count;25.0
 SP;GRANDE;AGROPECUÁRIA;BNDES AUTOMÁTICO;2012;sum;175210194.0
 SP;GRANDE;AGROPECUÁRIA;BNDES AUTOMÁTICO;2013;count;28.0
 SP;GRANDE;AGROPECUÁRIA;BNDES AUTOMÁTICO;2013;sum;192185185.0
 SP;GRANDE;AGROPECUÁRIA;BNDES AUTOMÁTICO;2014;count;6.0
 SP;GRANDE;AGROPECUÁRIA;BNDES AUTOMÁTICO;2014;sum;35760259.0
 SP;GRANDE;AGROPECUÁRIA;BNDES AUTOMÁTICO;2015;count;19.0
 SP;GRANDE;AGROPECUÁRIA;BNDES AUTOMÁTICO;2015;sum;113837348.0
 SP;GRANDE;AGROPECUÁRIA;BNDES AUTOMÁTICO;2016;count;9.0
 SP;GRANDE;AGROPECUÁRIA;BNDES AUTOMÁTICO;2016;sum;65745437.0
 SP;GRANDE;AGROPECUÁRIA;BNDES AUTOMÁTICO;2017;count;6.0
 SP;GRANDE;AGROPECUÁRIA;BNDES AUTOMÁTICO;2017;sum;8338650.0
 SP;GRANDE;AGROPECUÁRIA;BNDES AUTOMÁTICO;2018;count;2.0
 SP;GRANDE;AGROPECUÁRIA;BNDES AUTOMÁTICO;2018;sum;20404612.0
 SP;GRANDE;AGROPECUÁRIA;BNDES AUTOMÁTICO;2019;count;12.0
 SP;GRANDE;AGROPECUÁRIA;BNDES AUTOMÁTICO;2019;sum;154301456.0
 SP;GRANDE;AGROPECUÁRIA;BNDES AUTOMÁTICO;2020;count;5.0
 SP;GRANDE;AGROPECUÁRIA;BNDES AUTOMÁTICO;2020;sum;12900000.0
 SP;GRANDE;AGROPECUÁRIA;BNDES AUTOMÁTICO;2021;count;2.0
 SP;GRANDE;AGROPECUÁRIA;BNDES AUTOMÁTICO;2021;sum;26420000.0
 SP;GRANDE;AGROPECUÁRIA;BNDES FINAME;2002;count;138.0
 SP;GRANDE;AGROPECUÁRIA;BNDES FINAME;2002;sum;40697907.0
 SP;GRANDE;AGROPECUÁRIA;BNDES FINAME;2003;count;58.0
 SP;GRANDE;AGROPECUÁRIA;BNDES FINAME;2003;sum;23112044.0
 SP;GRANDE;AGROPECUÁRIA;BNDES FINAME;2004;count;82.0
 SP;GRANDE;AGROPECUÁRIA;BNDES FINAME;2004;sum;35671792.0
 SP;GRANDE;AGROPECUÁRIA;BNDES FINAME;2005;count;102.0
 SP;GRANDE;AGROPECUÁRIA;BNDES FINAME;2005;sum;42844133.0
 SP;GRANDE;AGROPECUÁRIA;BNDES FINAME;2006;count;115.0
 SP;GRANDE;AGROPECUÁRIA;BNDES FINAME;2006;sum;60040454.0
 SP;GRANDE;AGROPECUÁRIA;BNDES FINAME;2007;count;195.0
 SP;GRANDE;AGROPECUÁRIA;BNDES FINAME;2007;sum;113964352.0
 SP;GRANDE;AGROPECUÁRIA;BNDES FINAME;2008;count;208.0
 SP;GRANDE;AGROPECUÁRIA;BNDES FINAME;2008;sum;123310045.0
 SP;GRANDE;AGROPECUÁRIA;BNDES FINAME;2009;count;130.0
 SP;GRANDE;AGROPECUÁRIA;BNDES FINAME;2009;sum;124869003.0
 SP;GRANDE;AGROPECUÁRIA;BNDES FINAME;2010;count;365.0
 SP;GRANDE;AGROPECUÁRIA;BNDES FINAME;2010;sum;200251563.0
 SP;GRANDE;AGROPECUÁRIA;BNDES FINAME;2011;count;615.0
 SP;GRANDE;AGROPECUÁRIA;BNDES FINAME;2011;sum;268476345.0
 SP;GRANDE;AGROPECUÁRIA;BNDES FINAME;2012;count;646.0
 SP;GRANDE;AGROPECUÁRIA;BNDES FINAME;2012;sum;311922888.0
 SP;GRANDE;AGROPECUÁRIA;BNDES FINAME;2013;count;455.0
 SP;GRANDE;AGROPECUÁRIA;BNDES FINAME;2013;sum;305595552.0
 SP;GRANDE;AGROPECUÁRIA;BNDES FINAME;2014;count;370.0
 SP;GRANDE;AGROPECUÁRIA;BNDES FINAME;2014;sum;198524420.0
 SP;GRANDE;AGROPECUÁRIA;BNDES FINAME;2015;count;144.0
 SP;GRANDE;AGROPECUÁRIA;BNDES FINAME;2015;sum;44137407.0
 SP;GRANDE;AGROPECUÁRIA;BNDES FINAME;2016;count;375.0
 SP;GRANDE;AGROPECUÁRIA;BNDES FINAME;2016;sum;50537812.0
 SP;GRANDE;AGROPECUÁRIA;BNDES FINAME;2017;count;186.0
 SP;GRANDE;AGROPECUÁRIA;BNDES FINAME;2017;sum;112005639.0
 SP;GRANDE;AGROPECUÁRIA;BNDES FINAME;2018;count;250.0
 SP;GRANDE;AGROPECUÁRIA;BNDES FINAME;2018;sum;208530924.0
 SP;GRANDE;AGROPECUÁRIA;BNDES FINAME;2019;count;102.0
 SP;GRANDE;AGROPECUÁRIA;BNDES FINAME;2019;sum;117537940.0
 SP;GRANDE;AGROPECUÁRIA;BNDES FINAME;2020;count;14.0
 SP;GRANDE;AGROPECUÁRIA;BNDES FINAME;2020;sum;28198346.0
 SP;GRANDE;AGROPECUÁRIA;BNDES FINAME;2021;count;18.0
 SP;GRANDE;AGROPECUÁRIA;BNDES FINAME;2021;sum;15076066.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2002;count;48.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2002;sum;94412660.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2003;count;35.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2003;sum;119571052.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2004;count;17.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2004;sum;37510415.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2005;count;25.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2005;sum;71983324.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2006;count;34.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2006;sum;94608778.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2007;count;68.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2007;sum;173099178.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2008;count;55.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2008;sum;170817859.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2009;count;330.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2009;sum;1245460726.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2010;count;129.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2010;sum;542761419.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2011;count;131.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2011;sum;298635434.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2012;count;109.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2012;sum;185662372.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2013;count;104.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2013;sum;352595348.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2014;count;102.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2014;sum;270480746.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2015;count;65.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2015;sum;421859771.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2016;count;78.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2016;sum;272690899.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2017;count;61.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2017;sum;225622113.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2018;count;14.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2018;sum;87423623.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2019;count;2.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2019;sum;380000.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2020;count;1.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2020;sum;2500000.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2021;count;1.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2021;sum;10000000.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2002;count;362.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2002;sum;102085095.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2003;count;237.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2003;sum;83349336.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2004;count;201.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2004;sum;98552761.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2005;count;426.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2005;sum;193815311.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2006;count;615.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2006;sum;268649615.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2007;count;1355.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2007;sum;610297689.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2008;count;1268.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2008;sum;565593654.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2009;count;1033.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2009;sum;434750182.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2010;count;2710.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2010;sum;1163146753.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2011;count;3017.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2011;sum;1212221038.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2012;count;2834.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2012;sum;1727657913.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2013;count;2678.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2013;sum;2160310706.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2014;count;3548.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2014;sum;1945624904.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2015;count;2384.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2015;sum;734847009.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2016;count;3446.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2016;sum;504184309.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2017;count;1726.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2017;sum;459630392.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2018;count;686.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2018;sum;201108389.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2019;count;356.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2019;sum;95115679.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2020;count;134.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2020;sum;247925340.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2021;count;19.0
 SP;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2021;sum;14769545.0
 SP;GRANDE;INDUSTRIA;BNDES AUTOMÁTICO;2002;count;73.0
 SP;GRANDE;INDUSTRIA;BNDES AUTOMÁTICO;2002;sum;127944338.0
 SP;GRANDE;INDUSTRIA;BNDES AUTOMÁTICO;2003;count;48.0
 SP;GRANDE;INDUSTRIA;BNDES AUTOMÁTICO;2003;sum;96357397.0
 SP;GRANDE;INDUSTRIA;BNDES AUTOMÁTICO;2004;count;48.0
 SP;GRANDE;INDUSTRIA;BNDES AUTOMÁTICO;2004;sum;152007386.0
 SP;GRANDE;INDUSTRIA;BNDES AUTOMÁTICO;2005;count;55.0
 SP;GRANDE;INDUSTRIA;BNDES AUTOMÁTICO;2005;sum;113332392.0
 SP;GRANDE;INDUSTRIA;BNDES AUTOMÁTICO;2006;count;91.0
 SP;GRANDE;INDUSTRIA;BNDES AUTOMÁTICO;2006;sum;223260410.0
 SP;GRANDE;INDUSTRIA;BNDES AUTOMÁTICO;2007;count;191.0
 SP;GRANDE;INDUSTRIA;BNDES AUTOMÁTICO;2007;sum;486726550.0
 SP;GRANDE;INDUSTRIA;BNDES AUTOMÁTICO;2008;count;112.0
 SP;GRANDE;INDUSTRIA;BNDES AUTOMÁTICO;2008;sum;293699436.0
 SP;GRANDE;INDUSTRIA;BNDES AUTOMÁTICO;2009;count;446.0
 SP;GRANDE;INDUSTRIA;BNDES AUTOMÁTICO;2009;sum;1968518591.0
 SP;GRANDE;INDUSTRIA;BNDES AUTOMÁTICO;2010;count;203.0
 SP;GRANDE;INDUSTRIA;BNDES AUTOMÁTICO;2010;sum;1075948678.0
 SP;GRANDE;INDUSTRIA;BNDES AUTOMÁTICO;2011;count;179.0
 SP;GRANDE;INDUSTRIA;BNDES AUTOMÁTICO;2011;sum;588221213.0
 SP;GRANDE;INDUSTRIA;BNDES AUTOMÁTICO;2012;count;329.0
 SP;GRANDE;INDUSTRIA;BNDES AUTOMÁTICO;2012;sum;1870075863.0
 SP;GRANDE;INDUSTRIA;BNDES AUTOMÁTICO;2013;count;194.0
 SP;GRANDE;INDUSTRIA;BNDES AUTOMÁTICO;2013;sum;1063202190.0
 SP;GRANDE;INDUSTRIA;BNDES AUTOMÁTICO;2014;count;96.0
 SP;GRANDE;INDUSTRIA;BNDES AUTOMÁTICO;2014;sum;569602360.0
 SP;GRANDE;INDUSTRIA;BNDES AUTOMÁTICO;2015;count;40.0
 SP;GRANDE;INDUSTRIA;BNDES AUTOMÁTICO;2015;sum;165756996.0
 SP;GRANDE;INDUSTRIA;BNDES AUTOMÁTICO;2016;count;55.0
 SP;GRANDE;INDUSTRIA;BNDES AUTOMÁTICO;2016;sum;205252661.0
 SP;GRANDE;INDUSTRIA;BNDES AUTOMÁTICO;2017;count;33.0
 SP;GRANDE;INDUSTRIA;BNDES AUTOMÁTICO;2017;sum;110306886.0
 SP;GRANDE;INDUSTRIA;BNDES AUTOMÁTICO;2018;count;3.0
 SP;GRANDE;INDUSTRIA;BNDES AUTOMÁTICO;2018;sum;29716929.0
 SP;GRANDE;INDUSTRIA;BNDES FINAME;2002;count;908.0
 SP;GRANDE;INDUSTRIA;BNDES FINAME;2002;sum;297816509.0
 SP;GRANDE;INDUSTRIA;BNDES FINAME;2003;count;987.0
 SP;GRANDE;INDUSTRIA;BNDES FINAME;2003;sum;339925133.0
 SP;GRANDE;INDUSTRIA;BNDES FINAME;2004;count;1164.0
 SP;GRANDE;INDUSTRIA;BNDES FINAME;2004;sum;477948163.0
 SP;GRANDE;INDUSTRIA;BNDES FINAME;2005;count;1691.0
 SP;GRANDE;INDUSTRIA;BNDES FINAME;2005;sum;790918443.0
 SP;GRANDE;INDUSTRIA;BNDES FINAME;2006;count;2255.0
 SP;GRANDE;INDUSTRIA;BNDES FINAME;2006;sum;1164170991.0
 SP;GRANDE;INDUSTRIA;BNDES FINAME;2007;count;2808.0
 SP;GRANDE;INDUSTRIA;BNDES FINAME;2007;sum;1525518363.0
 SP;GRANDE;INDUSTRIA;BNDES FINAME;2008;count;3131.0
 SP;GRANDE;INDUSTRIA;BNDES FINAME;2008;sum;1657074423.0
 SP;GRANDE;INDUSTRIA;BNDES FINAME;2009;count;2481.0
 SP;GRANDE;INDUSTRIA;BNDES FINAME;2009;sum;1463579529.0
 SP;GRANDE;INDUSTRIA;BNDES FINAME;2010;count;4307.0
 SP;GRANDE;INDUSTRIA;BNDES FINAME;2010;sum;2232723338.0
 SP;GRANDE;INDUSTRIA;BNDES FINAME;2011;count;3692.0
 SP;GRANDE;INDUSTRIA;BNDES FINAME;2011;sum;1453951833.0
 SP;GRANDE;INDUSTRIA;BNDES FINAME;2012;count;3437.0
 SP;GRANDE;INDUSTRIA;BNDES FINAME;2012;sum;2339030363.0
 SP;GRANDE;INDUSTRIA;BNDES FINAME;2013;count;3214.0
 SP;GRANDE;INDUSTRIA;BNDES FINAME;2013;sum;2728807020.0
 SP;GRANDE;INDUSTRIA;BNDES FINAME;2014;count;2655.0
 SP;GRANDE;INDUSTRIA;BNDES FINAME;2014;sum;2366899803.0
 SP;GRANDE;INDUSTRIA;BNDES FINAME;2015;count;963.0
 SP;GRANDE;INDUSTRIA;BNDES FINAME;2015;sum;626585191.0
 SP;GRANDE;INDUSTRIA;BNDES FINAME;2016;count;815.0
 SP;GRANDE;INDUSTRIA;BNDES FINAME;2016;sum;401300946.0
 SP;GRANDE;INDUSTRIA;BNDES FINAME;2017;count;785.0
 SP;GRANDE;INDUSTRIA;BNDES FINAME;2017;sum;412298621.0
 SP;GRANDE;INDUSTRIA;BNDES FINAME;2018;count;373.0
 SP;GRANDE;INDUSTRIA;BNDES FINAME;2018;sum;183359109.0
 SP;GRANDE;INDUSTRIA;BNDES FINAME;2019;count;330.0
 SP;GRANDE;INDUSTRIA;BNDES FINAME;2019;sum;191042671.0
 SP;GRANDE;INDUSTRIA;BNDES FINAME;2020;count;249.0
 SP;GRANDE;INDUSTRIA;BNDES FINAME;2020;sum;225486708.0
 SP;GRANDE;INDUSTRIA;BNDES FINAME;2021;count;132.0
 SP;GRANDE;INDUSTRIA;BNDES FINAME;2021;sum;162980212.0
 SP;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;2002;count;5.0
 SP;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;2002;sum;10742443.0
 SP;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;2003;count;14.0
 SP;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;2003;sum;28900572.0
 SP;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;2004;count;8.0
 SP;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;2004;sum;26540270.0
 SP;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;2005;count;6.0
 SP;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;2005;sum;20018953.0
 SP;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;2006;count;11.0
 SP;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;2006;sum;32026256.0
 SP;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;2007;count;24.0
 SP;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;2007;sum;71128430.0
 SP;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;2008;count;30.0
 SP;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;2008;sum;115542235.0
 SP;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;2009;count;80.0
 SP;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;2009;sum;425476616.0
 SP;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;2010;count;21.0
 SP;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;2010;sum;70645496.0
 SP;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;2011;count;25.0
 SP;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;2011;sum;49836593.0
 SP;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;2012;count;16.0
 SP;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;2012;sum;23117521.0
 SP;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;2013;count;22.0
 SP;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;2013;sum;69224257.0
 SP;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;2014;count;22.0
 SP;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;2014;sum;69432301.0
 SP;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;2015;count;23.0
 SP;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;2015;sum;118895618.0
